Review_Text,Review_Text_Processed,Actual_Label,Predicted_Label,prob_Negative,prob_Neutral,prob_Positive
Anehnya Resto sy sebelumnya sdh tutup sejak covid dulu ..sekarang mau buka resto baru dengan KTP yang sama tdk bs ...sdh laporan berkali kali jawabannya masih sama dan ngak ada solusi gimana gimananya...,aneh resto sy tutup covid buka resto ktp tidak bs lapor kali jawab ngak solusi gimana gimananya,Neutral,Negative,0.7217411558529335,0.2766213133640928,0.0016375307829736522
"Lahan parkirnya lebih luas dari yang di bintaro. Untuk kualitas dagingnya, yg di bekasi. Entah kenapa terasa sedikit lebih alot, padahal sudah pesan menu yang wagyu. Saus herb butternya ketika disajikan butternya masih beku, jadi kurang nikmat ketika disantap. But overall it's okay.",lahan parkir luas bintaro kualitas daging bekas alot menu wagyu saus herb butternya saji butternya beku nikmat santap but overall it okay,Neutral,Positive,0.07457975370186,0.3515480193498203,0.5738722269483197
Tumben kurirnya minta uang parkir terus botolnya ngga ada segel hitam seperti biasanya.,tumben kurir uang parkir botol tidak segel hitam,Neutral,Negative,0.833974211290205,0.12987088678717001,0.03615490192262499
"Kartu telkomsel setiap buka gobiz muter2 terus loadingnya, mau klik menu habis aja ga bisa2. perbaikin plis",kartu telkomsel buka gobiz muter2 loadingnya klik menu habis tidak bisa2 perbaikin plis,Negative,Neutral,0.050219857513519116,0.9469000255212077,0.002880116965273374
tiramisu nya enak tidak terlalu manis,tiramisu tidak manis,Positive,Neutral,0.08200132287900705,0.6794189320084797,0.2385797451125132
Kenapa sepi banget ya pdhl sudah pakai promo saya udh komplain kenapa ga ada promo subsidi lagi karena waktu saya pakai promo itu Alhamdulillah rame dn skrng belum ada penanganan SM sekali suruh tunggu sampai kapan..,sepi banget pdhl pakai promo komplain tidak promo subsidi waktu pakai promo alhamdulillah rame dn skrng belum tangan sm suruh tunggu,Neutral,Negative,0.8286861753707964,0.14204776952975295,0.029266055099450607
Kasirnya keteteran karna banyak order. Mungkin harus ada yang bisa backup kasir untuk persiapkan makanan yang sudah ready. Ngantri selisih 2 orang bisa 40 menit.,kasir keteter backup kasir siap makan ready ngantri selisih,Neutral,Negative,0.4317751869915902,0.40824720582129786,0.15997760718711196
"ini gimana ko ga ada buka tutup jam operasional,kmrin ada 3 gofood yg cari lho kak ,pdhl resto udh tutup,gimana ini jd ribet",gimana ko tidak buka tutup operasional kmrin gofood cari lho kak pdhl resto tutup gimana ribet,Negative,Neutral,0.26106418317299,0.7376150391525799,0.0013207776744300008
"ini pembelian saya yg kedua, pmbelian yg sbelumnya potnya semua bagus, yg kedua ni saya beli 6 pot dan kyk ada bekas tembelan plastik retak, saya beli 6 dan semuanya sprti ini..",beli pmbelian sbelumnya pot bagus ni pot kyk bekas tembel plastik retak sprti,Neutral,Negative,0.6220772931654598,0.2521760039423475,0.12574670289219264
"Nice a zip of cofee, new concept of place with top 40 music🎸🎶 with nice IG snap , local tourism regulator must manage the kedai kopi pinggir jalan better to avoid no monopoly of lake view and maintain mother nature cleanliness along a way road to parapat",nice zip of cofee new concept of place with top music with nice ig snap local tourism regulator must manage the kedai kopi pinggir jalan better to avoid no monopoly of lake view and maintain mother nature cleanliness along way road to parapat,Neutral,Positive,0.03878679633512721,0.16538374439881676,0.795829459266056
veg biriyani was okay..not so good,veg biriyani was okay not so good,Positive,Neutral,0.21805659370707423,0.7471292077189742,0.034814198573951696
"Resto sy pernah dpt order dan lgsg sy proses tetapi driver ga datang2,tiba2 si driver tlp ke kami katanya dah sampe resto tp tutup padahal resto kami buka pesanan pun suadah siap dan si driver kontek cs dgn mengatakan resto tutup, akhirnya pesanan d batalkan dgn alasan resto tutup, kenapa pihak gojek ga konfimasi dulu ke resto benar tidaknya kl kami tutup tp lgsg acc permintaan batal tersebut Sedihkan pesanan dah siap tp di batalkan dgn alasan tidak sesuai",resto sy dpt lgsg sy proses driver tidak datang2 tiba2 si driver tlp dah sampe resto tutup resto buka pesan suadah si driver kontek cs resto tutup pesan batal alas resto tutup gojek tidak konfimasi resto tidak kl tutup lgsg acc minta batal sedih pesan dah batal alas tidak sesuai,Neutral,Negative,0.7513758901756059,0.24787184857256497,0.0007522612518291308
"tolong dong setelah update malah tmbah buluq nih apk, ringkasan transaksi yg masuk hanya untuk embayarn gopay, selain itu tidak tercatat dalam laporan ringkasan, mana cum ake nih apk doang buat pembukuannya, mending pindh ke yg berbayar ja keknya",tolong update tmbah buluq apk ringkas transaksi embayarn gopay tidak catat lapor ringkas cum ake apk doang buku mending pindh bayar ja kek,Negative,Neutral,0.4097434726468473,0.5895991187895258,0.0006574085636268283
Pengiriman lama 😭 Barang bagus 👍,kirim bagus,Negative,Positive,0.21447874340290213,0.08615357485719072,0.6993676817399073
Rasa Nya Gk Enak Udang Rambut nya,tidak udang rambut,Negative,Neutral,0.42511849029883686,0.5096005073270055,0.06528100237415772
"bagel / crispy is tasteless; the outer crust is hard, and the tea is tasteless due to its water. boiled egg craved but i gave up because it was peeled.",bagel crispy is tasteless the outer crust is hard and the tea is tasteless due to its water boiled egg craved but gave up because it was peeled,Positive,Neutral,0.4121878736848075,0.4652868265955599,0.12252529971963246
"Mohon maaf ini maslah kompensasi apabila terjadi kesalahan dlam orderan terlalu merugikan outlet, karna pengembalian dana sekitar 85% sedangkan customer pun sudah menerima dan memakan pesanan tersebut. Sedangkan dari sisi driver juga kadang tidak mengecek orderan tinggal gasss antar pesanan saja. Apalagi kalau customer dapat pesanan melebihi apa yang dipesan jelas sudah untung malah ketambahan dapat konpensasi. Resto jadi rugi dua kali lipat. Tolong segera diperbaiki karna itu sangat merugikan",maaf mas kompensasi salah dlam order rugi outlet kembali dana customer terima makan pesan sisi driver kadang tidak ecek order tinggal gasss pesan customer pesan lebih pes untung tambah konpensasi resto rugi lipat tolong baik rugi,Negative,Neutral,0.47139129482449754,0.5278442921232761,0.0007644130522265009
"Worth to review. Pertama kali datang kesini, agak understimate karena tempatnya terlihat gelap dan temanya kurang cocok sama menu-nya. Hampir cancel waiting list, tapi ga jadi. pesen aus ribeye ga expect bakal se tender dan juicy bgt …",worth to review kesini understimate tempat gelap tema cocok menu cancel waiting list tidak sen aus ribeye tidak expect tender juicy banget,Neutral,Positive,0.039451973669982966,0.1336294764440904,0.8269185498859266
"Lumayan suka sama app ini karna memudahkan untuk memesan makanan, tapi sayang sekarang gak ada map untuk mantau posisi driver saat lagi di perjalanan ngirim makanan, hasilnya driver nunggu lama didepan rumah.",lumayan suka app mudah mes makan sayang tidak map mantau posisi driver jalan ngirim makan hasil driver nunggu depan rumah,Negative,Neutral,0.10006747133333785,0.8581430595084288,0.04178946915823332
starting with the suasana it has a warm indoor and a nyaman outdoor with a pool polite staf food of gd rasa (chicken biryani a wajib dicoba ) very late pelayanan ; takes around 20 minutes though the crowd is very less !,starting with the suasana it has warm indoor and nyaman outdoor with pool polite staf food of gd chicken biryani wajib coba very late layan takes around minutes though the crowd is very less,Neutral,Positive,0.12989663985739966,0.07214656940863938,0.7979567907339609
"Ini harus ada perbaikan lagi,soalnya sering salah dalam pemotongan komisi, resto saya emang ikutan promo, tapi kan pembeli gak semuanya ngambil promo itu. masa pembeli belanja 102rb. ke restonya cuman 66rb. itu sama dengan 40% pemotongan komosinya. sedangkan yg saya tau pemotongan itu 20%+1rb. jadi kalau misalkan yg belanja 102rb harusnya 80rb ke restonya. soalnya kalau pembeli ngambil diskon beda ada rincian lagi buat potongan diskonnya. coba benerin lagi lah dulu gak begini.",baik salah potong komisi resto emang ikut promo beli tidak ngambil promo beli belanja 102rb restonya cuman 66rb potong komosinya tau potong 1rb belanja 102rb 80rb restonya beli ngambil diskon beda rincian potong diskon coba benerin tidak,Neutral,Negative,0.716376181627955,0.28195288182282247,0.0016709365492226225
"sama seperti yang lain, notif sama sekali nggk bunyi tau2 driver udh datang aja, gitu suruh buru2, eh abis itu akun saya masih d tangguhkan, hemm bingung 😕 padahal sebelumnya aman2 saja apk nya, semoga kedepannya bisa d perbaiki, agar tidak merugikan banyak orang🙏🤕",notif nggk bunyi tau2 driver gitu suruh buru2 eh abis akun tangguh hemm bingung aman2 apk moga depan baik tidak rugi,Negative,Neutral,0.41297644377847076,0.5825850201332725,0.004438536088256858
ini kenapa pas daftar stuck di tambahkan menu ya? kenapa ga ada kelanjutanya,pas daftar stuck tambah menu tidak kelanjutanya,Negative,Neutral,0.3314535041553823,0.6659654503344614,0.002581045510156311
"kenapa setelah aplikasi di update gak bisa isi saldo dompet kredit driver melalui grab merchant, koq makin aneh2 apk ini",aplikasi update tidak isi saldo dompet kredit driver grab merchant koq aneh2 apk,Negative,Neutral,0.4488496796574503,0.5509963460401807,0.00015397430236898456
"Bagus.. sangat mudah digunakan dan banyak Promonya dan semoga kedepannya GoJek Gofood jd Partner yang Lebih Baik Lagi, Syukron.",bagus mudah promonya moga depan gojek gofood partner syukron,Positive,Neutral,0.013324951636662178,0.8126005286570115,0.1740745197063263
udah ga diragukan lagi deh kalo bittersweet by Najla pasti enakk polllllllllllllllll,udah tidak ragu kalo bittersweet by najla enakk polllllllllllllllll,Positive,Neutral,0.01190450298644246,0.6036964187217105,0.3843990782918471
"Mantap, sudah sampai di rumah. Blm coba pakai, kalo oke nanti bintang 5. Udh sola tarawih di bulan 🌙 di rumah 🏡 di kirim belum pernah ada di Indonesia yang telah disatukan yangt isya Dan aku jg udh ngantuk be used to write",bagus rumah belum coba pakai kalo oke bintang sola tarawih rumah belum indonesia satu yangt isya ngantuk be used to write,Negative,Neutral,0.09075337127233211,0.5204633848324351,0.3887832438952327
the tempat don't have mutton though they have it in menu. chicken mandi is ok ..not that great.suasana in contrast is great. music is too loud to have conservation in makan siang.,the don have mutton though they have it in menu chicken mandi is ok not that great suasana in contrast is great music is too loud to have conservation in makan siang,Negative,Neutral,0.23925022215863112,0.6293926926792586,0.13135708516211023
"mie nya agak lembek gak enak kalo dimakan,rasanya agak aneh",mie lembek tidak kalo makan aneh,Negative,Neutral,0.14551021751120755,0.6785469027856293,0.17594287970316314
food was good overall. the toilets are so dirty; we are disgusted.,food was good overall the toilets are so dirty we are disgusted,Neutral,Positive,0.15298520433198354,0.1883681214973338,0.6586466741706827
"tolong untuk yg terlanjur sudah daftar qris di Gopay Merchant, jadi tidak bisa daftar gofood. tolong segera tambahkan fitur itu. gak semua harus masukin data baru atau orang lain yg gak ada hubungannya sama Bisnis. terima kasih dari",tolong lanjur daftar qris gopay merchant tidak daftar gofood tolong tambah fitur tidak masukin data tidak hubung bisnis kasih,Negative,Neutral,0.2621677575454296,0.7370469880080127,0.000785254446557872
"Kurang mantap mie nya,,kemasannya jgak gak mengesankan,,",bagus mie kemas jgak tidak kesan,Neutral,Positive,0.06464292849770678,0.17001989062180467,0.7653371808804885
Penyampaian dan pelayanan ke pelanggan cepat,sampai layan langgan cepat,Neutral,Positive,0.0679433497476653,0.16510044742872138,0.7669562028236133
Akun saya tidak ada yg beli satu .apa karena resto baru jadi gk ada beli dah 2 hari buka,akun tidak resto tidak dah buka,Neutral,Negative,0.9428576173805172,0.04625360849267303,0.010888774126809763
too simple,too simple,Positive,Neutral,0.138696265354778,0.781008877394237,0.08029485725098491
setelah perebudan air mendidih td ketelnya tidak bersiul atau bunyi😇 respon seller good. recomended dech,perebudan air didih td ketel tidak siul bunyi respon seller good recomended dech,Negative,Positive,0.3491468216979894,0.022022403762057174,0.6288307745399534
"Got a new place, a lot better than before, but not the same with the food though,, in my opinion the quality of the food is reduce, not as good as before",got new place lot better than before but not the same with the food though in my opinion the quality of the food is reduce not as good as before,Neutral,Negative,0.5070425507880287,0.4098556368971355,0.08310181231483588
"they sever a good variety of bread and other baking products but only selected items are good. the wajib dicoba items are brownies, chocochip cookies, banana bread, sandwiches, pizza etc. they sever few items which don’t really have any purpose but just to attract kids(eg: nutella brioche), these kind of items might dissatisfy people.",they sever good variety of bread and other baking products but only selected items are good the wajib coba items are brownies chocochip cookies banana bread sandwiches pizza etc they sever few items which don really have any purpose but just to attract kids eg nutella brioche these kind of items might dissatisfy people,Positive,Neutral,0.05315802066028521,0.6736736152564665,0.2731683640832482
"this tempat is best for evening snack, we had a milkshake and a cappuccino. the walls are covered with great wallpapers and the cars and bikes in the restoran area are speechless",this is best for evening snack we had milkshake and cappuccino the walls are covered with great wallpapers and the cars and bikes in the restoran area are speechless,Neutral,Positive,0.03430039679231608,0.0916597437500771,0.8740398594576068
tidak ada merknya di kemasan dan petunjuk rasanya di tutup gelasnya jadinya gak jelas ini produk yg saya pesan atau bukan tapi dalam sih masi tersegel,tidak merknya kemas tunjuk tutup gelas tidak bukan mas segel,Neutral,Negative,0.8079027528262666,0.10092775458757029,0.09116949258616326
"pesen makan lama nyampe nya,, udah gitu driver nya ribet...😒,, kalo makanan sampe tidak tepat waktu harusnya potong harga dong,, jangan dapat voucher,, kalo voucher mah nanti pas di belanjain lagi kita dapat nya telat lagihh,, voucher lagi telat lagi terus aja kayak gt sampe tua..🤦",sen makan nyampe udah gitu driver ribet kalo makan sampe tidak waktu potong harga jangan voucher kalo voucher mah pas belanjain telat lagihh voucher telat kayak gt sampe tua,Negative,Neutral,0.22304314003973807,0.7682253834036231,0.00873147655663883
