Review_Text,Review_Date,Rating_Score,Platform_Source,Sentiment_Label,Review_Aspect,Crisis_Flag,Business_Category,Is_Sarcasm
bahan tebal barang sesuai deskripsi pengiriman cepat,unknown,5,Tokopedia,Positive,Bentuk,No,Perabotan,No
sudah dipasang bagus deh,unknown,5,Tokopedia,Positive,Bentuk,No,Perabotan,No
produk original barang sesuai deskripsi bahan tebal keren,unknown,5,Tokopedia,Positive,Bentuk,No,Perabotan,No
pengiriman cepat barang sesuai deskripsi terimakasih,unknown,5,Tokopedia,Positive,Bentuk,No,Perabotan,No
pelatuk kurang bagus sudah tidak mau nyala sekarang,unknown,1,Tokopedia,Negative,Bentuk,No,Perabotan,No
baru dipasang sdh tdk berfungsi,unknown,1,Tokopedia,Negative,Bentuk,No,Perabotan,No
besi pengganjal ga ada jd ga bisa mengunci,unknown,1,Tokopedia,Negative,Bentuk,No,Perabotan,No
plastik yah ada harga ada kualitas,unknown,1,Tokopedia,Negative,Bentuk,No,Perabotan,No
kualitas barangnya mengecewakan,unknown,1,Tokopedia,Negative,Bentuk,Yes,Perabotan,No
gak sesuai expektasi dengan bahan toolsnya dari gambar terlihat kuat tapi pas sampai seperti besi gak kokoh karena dapat harga murah jadi gak terlalu kecewa klo dengan harga asli rb keatas pasti saya kecewa belinya mending pasang harga yang wajar ya,unknown,3,Tokopedia,Neutral,Bentuk,No,Perabotan,No
baru di colok listrik nya kok lampu batre nya udh full semua y belum juga di cas ke aki tidak berfungsi y alat nya,unknown,1,Tokopedia,Negative,Lainnya,Yes,Perabotan,No
ga berfungsi kecewa bgt,unknown,1,Tokopedia,Negative,Lainnya,Yes,Perabotan,No
tidak berfungsi untuk aki normal padahal baru beli langsung di cas led indikator nya ngga jalan,unknown,2,Tokopedia,Negative,Lainnya,Yes,Perabotan,No
bocor dari sambungan karet ke keran dan bocor dri tengah2 tempat drat karna gk rapat mau di rapatkan gk bisa karna terasa sudah mentok,unknown,1,Tokopedia,Negative,Rasa,No,Perabotan,No
awal awal aliran air lancar lama lama kecil sekali,unknown,2,Tokopedia,Negative,Bentuk,No,Perabotan,No
mungkin karena filternya terlalu canggih jadi air yang keluar jadi kecil banget,unknown,2,Tokopedia,Negative,Bentuk,No,Perabotan,Yes
ternyata lem pipa tidak begitu rekat ngelem sepatu sangat kecewa,unknown,1,Tokopedia,Negative,Lainnya,Yes,Perabotan,No
lem gak kuat,unknown,1,Tokopedia,Negative,Bentuk,No,Perabotan,No
mengecewakan produk encer jadi harus mengecat berkali2 hingga 4x memang harga menentukan kwalitas,unknown,1,Tokopedia,Negative,Harga,Yes,Perabotan,No
kualitas buruk sekali isi juga tidak penuh sudah lapis 4x juga tetap saja tidak merata hasilnya kami jadi rugi bayar ongkos tukang lebih baik beli cat merk lain saja deh harga memang tidak pernah bohong,unknown,1,Tokopedia,Negative,Harga,Yes,Perabotan,No
sy pesan yg gold tengah tp yg datang putih barang gak sesuai kecewa,unknown,1,Tokopedia,Negative,Bentuk,Yes,Perabotan,No
kecewa sekali ada lembar warnanya beda memang sekilas bentuk dan motif sama tpi saat mau dipasang beda sekali rate barang rate penjual,unknown,1,Tokopedia,Negative,Bentuk,Yes,Perabotan,Yes
pertama kalinya beli barang online kecewa banget barang yang dibeli pcs yang dateng cuma pcs sudah itu ongkirnya lumayan mahal padahal beratnya tidak sesuai,unknown,1,Tokopedia,Negative,Bentuk,Yes,Perabotan,Yes
sangat kecewa barang rusak reseler jualan tdk amanah klo jualan amanah ya kak biar berkah,unknown,1,Tokopedia,Negative,Lainnya,Yes,Perabotan,No
sangat tipis kecewa sekali,unknown,1,Tokopedia,Negative,Bentuk,Yes,Perabotan,No
barang dah lama benyek benyek ada kerusakan ga diganti pengemasan buruk harap menjadi pelajaran,unknown,1,Tokopedia,Negative,Lainnya,Yes,Perabotan,No
barang di trima dlm keadaan lecek sperti itu pesen lembar dlm keadaan melitut di bungkus bareng dgn list pesenan sya kecewa banged not rekomend seller,unknown,1,Tokopedia,Negative,Lainnya,Yes,Perabotan,Yes
no recomend order yg mana di kirim mana mengecewakan,unknown,1,Tokopedia,Negative,Lainnya,Yes,Perabotan,No
pesanan diproses sangat cepat tapi sayang filternya gak bisa saring kotoran kecil padahal semburan air nya mantep tapi tujuan aku beli ini buat saring kotoran,unknown,2,Tokopedia,Negative,Bentuk,No,Perabotan,No
nggak sesuai yg diiklanin airnya loyo,unknown,2,Tokopedia,Negative,Bentuk,No,Perabotan,No
packingnya parah cuma di masukin ke dalam kantong plastik hitam tidak ada kardus dan tidak di lakban cuma di ikat biasa aja biarpun pengiriman cepat tapi packing sangat mengecewakan barang belum di test semoga bisa berfungsi dengan baik,unknown,2,Tokopedia,Negative,Bentuk,Yes,Perabotan,No
memang filter showerhead ini tidak disebutkan mereknya jd tidak bs dikatakan palsu tp saya agak kecewa silahkan dicoba sendiri aja mungkin saya salah,unknown,2,Tokopedia,Negative,Bentuk,Yes,Perabotan,No
kecewa bgt sudah packing nya kurang aman expedisi juga asal asalan produknya cacat ada bekas baut nya udah dibuka padahal brg baru trus di body nya ada bekas lecet dan tombol power nya patah pula lagi,unknown,1,Tokopedia,Negative,Rasa,Yes,Perabotan,Yes
padahal masih segel orion tp kunci yg seperti difoto tidak ada dalam kemasan coba komplain harus sertakan video unboxing sama kurir ya gak kepikiran sampai situ setahu saya klo produk baru masih segel ya harus jaminan komplit terpaksa harus beli kuncinya sendiri kecewa,unknown,1,Tokopedia,Negative,Bentuk,Yes,Perabotan,Yes
barang dikirim tidak lengkap sayangnya waktu unboxing tidak divideokan krn beranggapan belanja di seller besar tidak akan mengecewakan waktu dichat ke seller diinfo akan difollow up oleh timnya tp ternyata tidak ada tindak lanjutnya seller besar tidak jaminan memuaskan,unknown,1,Tokopedia,Negative,Bentuk,Yes,Perabotan,No
mengecewakan battery tidak berfungsi,unknown,1,Tokopedia,Negative,Lainnya,Yes,Perabotan,No
barang lusuh seperti barang bekas terdapat cacat pada bodi serta segel original tidak ada padahal beli pada agen online resminya kecewa juga,unknown,2,Tokopedia,Negative,Bentuk,Yes,Perabotan,Yes
kecewa kali bknnya di test dlu sblom kirim tdk ada satupun yg bs hidup brg sangat ringan yg punya sy bli di ace brgnya berat dan bs hidup,unknown,1,Tokopedia,Negative,Bentuk,Yes,Perabotan,Yes
seller menggapangkan dan menyepelekan pembeli pengiriman lama pelayanan tidak memuaskan seller bilang wajar lah lama dikirim kan barang diskon sudah lama dikirim pas di pick up gagal pick up tidak di follow up lg sama seller sampai saya complain baru di kerjain untuk kirim kualitas barang standar intinya saya bisa beli dimana saja barang sejenis tp sangat menyesal berhubungan dengan seller seperti ini,unknown,1,Tokopedia,Negative,Bentuk,Yes,Perabotan,No
saya beli nano spray di mic acc88 barang tidak bagus saya kembalikan ke toko mic acc88 saya minta tukar oleh toko mic acc88 ditukar dengan barang yang sama ternyata barangnya sama jeleknya saya minta tukar lagi saya minta merk mixio wh karena saya lihat gambar di toko mic acc88 ada barangnya lebih murah saya sudah sampaikan apabila mixio wh bagus saya mau beli lagi dengan menambah uang ternyata barang yang dikirim kesaya bukan mixio wh saya tidak tau barang itu type apa saya kecewa sisa uang juga tidak dikembalikan toko mix acc88 tidak menjawab chating saya kalau menjawab hanya sepatah sepatah kata tidak memberikan penjelasan dengan baik bagainana nasib sisa pembelian saya padahal sudah saya sampaikan apabila mengirim mixio wh sesuai permintaan saya maka saya akan beli lagi,unknown,1,Tokopedia,Negative,Bentuk,Yes,Perabotan,No
kecewa tdk spt yg diharapkan basah semua keluar airnya meskipun udah diputer mulai dr yg plg kecil maupun yg besarrr,unknown,2,Tokopedia,Negative,Bentuk,Yes,Perabotan,Yes
saya tidak terima barangnya sama sekali padahal gojek instan entah salah gojek apa toko yang jelas saya udah komplain tapi by sistem diubah akhirnya dana diteruskan ke penjual aneh setelah dibantu tokopedia care akhirnya ketahuan salah kirim ke rumah orang lain dan masih dalam proses pengecekan,unknown,1,Tokopedia,Negative,Bentuk,Yes,Perabotan,No
barangnya gk berfungsi semestinya,unknown,1,Tokopedia,Negative,Lainnya,No,Perabotan,No
alat tidak berfungsi sdh dipasang sesuai instruksi tdk bs dipakai dan tidak ada api yg terpantik keluar hanya liquid gas,unknown,1,Tokopedia,Negative,Bentuk,Yes,Perabotan,No
barli rutin tiap minguu 20pcs yg kiriman terakhir semua pada rusak kendor pada bagian baut2 nya cuma ada beberapa yg bisa digunakan bahaya bocor gas dari bawah bis menyambar karena pada bocor di tanyakan pada penjual tapi sayangnya ga mau tau cuma jawab ga ada garansi costumer lagi yg dirugikan krn penjual yg ga mau tanggung jawab dari barang yg dijualnya cuma pengen cuan tapi ga mau tau keluhan costumer nya padahal sudah saya percaya tiap pengambilan pasti ke toko ini tapi sayang nya ga ada pelayanan yg bisa memuaskan costumer nya,unknown,1,Tokopedia,Negative,Rasa,Yes,Perabotan,Yes
barang jelek patah diisi gas bocor,unknown,2,Tokopedia,Negative,Bentuk,No,Perabotan,No
barang jelek mudah hancur dipakai ngebor langsung rontok mata bor nya kaya nya cuma dri besi biasa l sesuai harga,unknown,1,Tokopedia,Negative,Bentuk,Yes,Perabotan,No
dikirim bor nya kurang satu terus bukannya tinggal ngirim yang kurang saya harus ngirim balik kotak buang2 ongkir sengaja dibikin repot,unknown,2,Tokopedia,Negative,Harga,No,Perabotan,No
pesan yg datang parah,unknown,1,Tokopedia,Negative,Lainnya,Yes,Perabotan,No
ga sesuai expetasi barang2 nya ga kuat ukuran kcl kaya mainan,unknown,2,Tokopedia,Negative,Bentuk,No,Perabotan,No
low quality harga nggak berbohong,unknown,2,Tokopedia,Negative,Harga,Yes,Perabotan,No
packing nya jelek casing nya penyok kualitas jg kurang bbrp tidak pas ditempat nya,unknown,2,Tokopedia,Negative,Bentuk,No,Perabotan,No
kualitas ala kadar nya obeng buat buka mur ujung matanya kalah meletot padahalur nya ngga terlalu kenceng bahannya kurang bagus,unknown,3,Tokopedia,Neutral,Bentuk,No,Perabotan,No
kualitas barang tidak bagus,unknown,3,Tokopedia,Neutral,Bentuk,No,Perabotan,No
barang rusak dikirim,unknown,1,Tokopedia,Negative,Lainnya,Yes,Perabotan,No
susah bgt pasangnya gak kuat menahan airnya,unknown,1,Tokopedia,Negative,Bentuk,No,Perabotan,No
ga bagus ga ada kuat2nya lem apaan,unknown,1,Tokopedia,Negative,Bentuk,No,Perabotan,No
chat tidak dibalas pengiriman baru diproses ketika masa aktif sdah habis kacaw,unknown,1,Tokopedia,Negative,Bentuk,No,Perabotan,No
sangat terlalu mahal kualitas lem sama seperti aibon,unknown,1,Tokopedia,Negative,Bentuk,No,Perabotan,No
nga lengket sama sepatu lem nya kayak nya lem ubu di repack,unknown,1,Tokopedia,Negative,Bentuk,No,Perabotan,No
penipu tidak jujur keciwa semoga tidak ada berkahnya,unknown,1,Tokopedia,Negative,Lainnya,No,Perabotan,No
sudah x belanja tp yg ini sanngat kecewa sekali,unknown,1,Tokopedia,Negative,Lainnya,Yes,Perabotan,No
penipu awas ditipu reply sy udah kirim bukti tambahan lwt wa krn di tokped spacenya ga cukup tp dia blng sy ga kirim bukti,unknown,1,Tokopedia,Negative,Bentuk,Yes,Perabotan,No
minta warna putih yg dikirim bening ngasal bae mata lo sowek,unknown,1,Tokopedia,Negative,Bentuk,No,Perabotan,No
barang gak bisa dipakai parah ini mah,unknown,1,Tokopedia,Negative,Lainnya,Yes,Perabotan,No
batere datang rusak katanya mau di telp dari marketing setelah tunggu minggu tidak ada kelanjutan,unknown,1,Tokopedia,Negative,Lainnya,Yes,Perabotan,No
yg dikirim rusak ajukan komplain tp gak jelas,unknown,1,Tokopedia,Negative,Lainnya,Yes,Perabotan,No
barang rusak kok dikirim,unknown,1,Tokopedia,Negative,Lainnya,Yes,Perabotan,No
udah ngikutin prosedur penggunaannya lemnya nggak bisa lengket masa habis di lem udah kering udah dikasih lakban kaya prosedur sandal yang dilem bisa ditarik menjengkelkan,unknown,1,Tokopedia,Negative,Lainnya,No,Perabotan,No
penipu ini penjual nano apanya basah becek sudah mahal,unknown,1,Tokopedia,Negative,Harga,No,Perabotan,No
produk yang dikirim tombol putih buat setting besar kecil nya semprotan tidak berfungsi bagaimana katanya garansi 30hari,unknown,1,Tokopedia,Negative,Bentuk,Yes,Perabotan,No
bahan tidak kulit tidak sesuai iklan,unknown,1,Tokopedia,Negative,Bentuk,Yes,Perabotan,No
sepatu yg di kirim tidak sesuai sama yg saya order warna jenis dan ukuran berbeda komplain ribet padahal order titipan,unknown,1,Tokopedia,Negative,Bentuk,Yes,Perabotan,No
sepatu nya bukan kulit,unknown,1,Tokopedia,Negative,Bentuk,No,Perabotan,No
buruk sepatu bukan kulit kelebihan ongkir tidak kembali,unknown,1,Tokopedia,Negative,Harga,Yes,Perabotan,No
barang rekondisi lain kali jualan yang jujur bos jangan barang bekas direkondisi,unknown,1,Tokopedia,Negative,Lainnya,No,Perabotan,No
kenapa pesan ukuran xl dikasihnya s,unknown,1,Tokopedia,Negative,Bentuk,No,Perabotan,No
order yang dual glass dikirim yang mono hddhh g jelas,unknown,1,Tokopedia,Negative,Bentuk,No,Perabotan,No
palsu ya g berfungsi bahan kasar dan sakit kalo dipakai,unknown,1,Tokopedia,Negative,Bentuk,Yes,Perabotan,No
mantab berfungsi dengan mantab proses pengiriman cepat top,unknown,5,Tokopedia,Positive,Lainnya,No,Perabotan,No
bagus banget gas torch flame gunnya dan penjualnya juga fast respon dan pengirimannya juga cepat produk original packaging bagus produk berfungsi dengan baik,unknown,5,Tokopedia,Positive,Bentuk,No,Perabotan,No
harga termurah kualitas dan layanan teratas recommended product from recommended seller,unknown,5,Tokopedia,Positive,Harga,No,Perabotan,No
jempol buat reseller dan produk nya,unknown,5,Tokopedia,Positive,Lainnya,No,Perabotan,No
respond seller cepat pengiriman segera produk berkualitas mantap banget,unknown,5,Tokopedia,Positive,Rasa,No,Perabotan,No
gan pesanan sudah saya terima sesuai order barang oke aman bagus dan mantap terima kasih gan,unknown,5,Tokopedia,Positive,Bentuk,No,Perabotan,No
recommended seller buat pelapak sesuai pesanan to markotop,unknown,5,Tokopedia,Positive,Bentuk,No,Perabotan,No
solusi mogok dijalan produknya recommended dan berkualitas senang banget ada home servicenya senang banget bisa di pasangin di bengkelnya,unknown,5,Tokopedia,Positive,Bentuk,No,Perabotan,No
terbaiklah ini alat harga 51rb bisa dipakai berkali2 baru datang langsung tes dan waow mantab kali ini alat kecil cabe rawit aki cba cas 1jam aja langsung bisa stater motor tua saya saya suka alat murah tp fungsinya good dah,unknown,5,Tokopedia,Positive,Harga,No,Perabotan,No
no comment deh udh berkali kali beli cat ini top bgt,unknown,5,Tokopedia,Positive,Lainnya,No,Perabotan,No
mantavv sesuai pesanan joss,unknown,5,Tokopedia,Positive,Bentuk,No,Perabotan,No
the best pokoknya harga boleh murah tapi kualitas tetap nomor satu,unknown,5,Tokopedia,Positive,Harga,No,Perabotan,No
keren banget dengan harga yang murah banget dapet kualitas yg bagus pelayanan seller juga responsif,unknown,5,Tokopedia,Positive,Harga,No,Perabotan,No
luar biasa proses ya cepet banget ng sampe jam langsung di proses ng seperti lapak yg satu lagi yg di tanggerang pengiriman juga cepet banget recomended banget,unknown,5,Tokopedia,Positive,Lainnya,No,Perabotan,No
puas banget rekomen deh toko ini buat yang mau beli cat pilok di sini pengiriman nya cepat secepat kilat semoga banyak yang beli di toko ini amin terimakasih banyak ya,unknown,5,Tokopedia,Positive,Lainnya,No,Perabotan,No
barang sudah di terima dalam keadaan baik barang baguuusss packing baguuusss tidak ada yg penyok pengiriman cepat bisa langganan nih recommended seller,unknown,5,Tokopedia,Positive,Lainnya,No,Perabotan,No
packing oke sdh sering beli disini sippppp,unknown,5,Tokopedia,Positive,Lainnya,No,Perabotan,No
mantap donk produk original,unknown,5,Tokopedia,Positive,Rasa,No,Perabotan,No
alat mudah digunakan barang sesuai deskripsi packaging aman dan bagus pokoknya rekomend,unknown,5,Tokopedia,Positive,Bentuk,No,Perabotan,No
respon delivery packing mantul barang sesuai thx,unknown,5,Tokopedia,Positive,Bentuk,No,Perabotan,No
istimewa ane akan langganan trus ama toko agan barang ber kualitas packing juga di perhatikan keamanan nya barang tidak ada kerusakan dalam bentuk apapun,unknown,5,Tokopedia,Positive,Bentuk,No,Perabotan,No
barang sesuai deskripsi produk original mudah dipasang barang oke kiriman cepat original no ongkir dari tokopedia barang sesuai pesanan seller mantap paking paling amaan senteso enak belanja ditokopedia dapaat bebas ongkir bebas ongkir extra,unknown,5,Tokopedia,Positive,Bentuk,No,Perabotan,No
airnya segar dan tekanannya pas foto sesuai barang worth it banget 60ribu memang layak jadi no terlaris,unknown,5,Tokopedia,Positive,Harga,No,Perabotan,No
kesekian kali beli disini mantap,unknown,5,Tokopedia,Positive,Rasa,No,Perabotan,No
suka dengan bardi ini membantu banget matiin beberapa alat pas jam nya tidur dan hidup di pagi hari dirumah sudah pakai beberapa alat bardi seperti cctv di akses nya sangat mudah walau diluar rumah keren,unknown,5,Tokopedia,Positive,Bentuk,No,Perabotan,No
barangnya bagus sesuai deskripsi banyak batu filter penuh mudah dipasang semoga awet dan pengiriman cepet banget seller recomended,unknown,5,Tokopedia,Positive,Bentuk,No,Perabotan,No
pengiriman cepat packingan double barang mantab lgsg di coba n maknyus top dah,unknown,5,Tokopedia,Positive,Lainnya,No,Perabotan,No
mantap gan produk original barang sesuai deskripsi produk berfungsi dengan baik,unknown,5,Tokopedia,Positive,Bentuk,No,Perabotan,No
repeat order terus,unknown,5,Tokopedia,Positive,Lainnya,No,Perabotan,No
serbaguna dan tajam barang sesuai deskripsi recommended seller tentunya,unknown,5,Tokopedia,Positive,Bentuk,No,Perabotan,No
barang mendarat produk original sesuai dengan deskripsi kemasan rapi seller ramah fast respon pengiriman pun cepat pokok nya recomended dah makasih tokopedia makasih admin,unknown,5,Tokopedia,Positive,Bentuk,No,Perabotan,No
mantab terhubung ke siri juga bisa,unknown,5,Tokopedia,Positive,Lainnya,No,Perabotan,No
orderan yg ke kali selalu puas unit bor nya mantap seller ramah gercep kurir cepat next order lagi,unknown,5,Tokopedia,Positive,Rasa,No,Perabotan,No
barang sesuai deskripsi pegangan kokoh dan stabil packaging aman dan bagus orderan ke selalu puas seller gercep hari minggu dikirim kurir cepat next order lagi,unknown,5,Tokopedia,Positive,Bentuk,No,Perabotan,No
pegangan kokoh dan stabil packaging aman dan bagus luar biasa barang sesuai deskripsi,unknown,5,Tokopedia,Positive,Bentuk,No,Perabotan,No
barang nya sampai dengan selamat sudah di coba dan lumayan bagus sesuai harga next akan beli lagi alat yang lainnya packaging aman dan bagus,unknown,5,Tokopedia,Positive,Bentuk,No,Perabotan,No
padahal order siang tapi pesanan baru dikirim di hari esoknya bukan di hari yang sama gak rekomended tokonya,unknown,2,Tokopedia,Negative,Bentuk,No,Perabotan,No
setelah kemasan dibuka tercium aroma kecoa yg sgt menyengat entah apakah mata bor disimpan di tempat yg bersih atau tidak,unknown,2,Tokopedia,Negative,Rasa,No,Perabotan,No
beda sekali kwalitas nya dgn penampilan foto,unknown,1,Tokopedia,Negative,Bentuk,No,Perabotan,No
